Id,Name,Property_type,Room_type,Min_nights,Max_nights,Cancellation_policy,Accomodates,Total_bedrooms,Total_beds,Price,Security_deposit,Cleaning_fee,Extra_people,Guests_included,No_of_reviews,Review_scores,Host_id,Host_name,Availability_30,Availability_60,Availability_90,Availability_365,Country,Longitude,Latitude,City
19254909,Newly renovated cosy apartment with parking,Apartment,Entire home/apt,7,365,strict_14_with_grace_period,2,1.5599343185550083,2.0148026315789473,115,433.06265060240975,90.51914893617023,10.0,1.0,9,93,39214660,Shobhna,5,35,65,297,Australia,151.24847,-33.90849,Randwick
18611535,Big 4 Bedroom~,Apartment,Entire home/apt,4,1120,strict_14_with_grace_period,7,4.0,5.0,200,242.726862302483,43.026209677419345,0.0,1.0,32,91,299462,Stay U-Nique,10,10,14,283,Spain,2.14977,41.39483,Barcelona
18824084,Central location,Apartment,Entire home/apt,30,181,flexible,5,1.3490136570561457,1.9816232771822357,221,726.4401913875598,82.5373665480427,0.0,1.0,0,92,131069563,Elif,30,60,90,365,Turkey,28.98612,41.05292,Sisli
18841207,Newly renovated home,House,Private room,4,30,strict_14_with_grace_period,2,1.5599343185550083,2.0148026315789473,75,433.06265060240975,90.51914893617023,0.0,1.0,7,93,115306074,May,4,26,56,147,Australia,151.09262,-33.97391,Hurstville
19167153,"1 Bed 1Hall 1Bath &Kitchen ,14th floor Parramatta",Apartment,Entire home/apt,1,1125,flexible,2,1.5599343185550083,2.0148026315789473,94,433.06265060240975,90.51914893617023,20.0,2.0,0,93,66112903,Nijo,0,0,0,0,Australia,151.00892,-33.81722,Parramatta
19235160,Private room with a Sea view House. Old city area,Apartment,Private room,1,7,flexible,1,1.3490136570561457,1.9816232771822357,121,726.4401913875598,82.5373665480427,0.0,1.0,0,92,19459063,Murat,0,0,0,0,Turkey,28.97244,41.00549,Fatih
18614712,5 Room Villa in Oporto Center,House,Entire home/apt,2,1125,strict_14_with_grace_period,10,1.5324909747292421,2.408679927667269,160,83.85128205128206,19.04387990762125,0.0,1.0,3,94,110204521,Cedilhas,0,0,0,132,Portugal,-8.59597,41.15624,Porto
18841656,D5.Cozy Private Room for 4 Guest(Private Bathroom),Hotel,Private room,1,1125,strict_14_with_grace_period,4,1.0,1.7395659432387311,2002,1424.055718475073,179.45801526717557,0.0,1.0,13,91,130857174,Ellen,7,32,53,144,Hong Kong,114.17269,22.2987,Hong Kong
18848869,Bedroom in a Cozy Apartment,Apartment,Private room,2,60,flexible,2,1.3226863226863228,1.0,51,271.6562150055991,116.97643732327991,0.0,1.0,20,94,131293304,Tobi,1,1,16,16,United States,-73.93563,40.81711,New York
18935312,Club Cliff for a great beach vacation.,Townhouse,Entire home/apt,5,28,flexible,6,1.5599343185550083,2.0148026315789473,600,433.06265060240975,90.51914893617023,10.0,1.0,2,93,3491167,Maryanne,27,57,87,88,Australia,151.28998,-33.80067,Manly
1897001,"GIANT! Perfect for families, in the center of NYC",Apartment,Entire home/apt,5,1125,moderate,5,1.3226863226863228,4.0,399,271.6562150055991,116.97643732327991,0.0,1.0,33,94,9854533,Izzy,11,12,12,48,United States,-73.97062,40.75463,New York
19094047,Family Espinho Porto Guesthouse - Silva.,House,Private room,1,1125,moderate,2,1.5324909747292421,2.408679927667269,70,83.85128205128206,19.04387990762125,0.0,1.0,0,94,133143521,Eduardo,29,59,89,263,Portugal,-8.64322,41.00946,Espinho
19134150,Huge Brooklyn Loft in the Heart of Williamsburg!,Apartment,Entire home/apt,6,1125,strict_14_with_grace_period,4,1.3226863226863228,3.0,250,271.6562150055991,116.97643732327991,15.0,4.0,1,94,133732087,Marie-Louise,0,0,0,0,United States,-73.96253,40.71876,Brooklyn
19238057,SYDNEY! Great Stay For Holiday,House,Private room,2,1125,strict_14_with_grace_period,2,1.5599343185550083,2.0148026315789473,43,433.06265060240975,90.51914893617023,15.0,2.0,45,93,83419447,Daniel & Elena,23,53,83,127,Australia,151.03201,-33.95576,Padstow
1925045,Perfect Apartment 4-6 persons,Condominium,Entire home/apt,1,30,strict_14_with_grace_period,6,2.0,5.0,850,1204.209631728045,154.4988066825776,150.0,6.0,13,95,9972478,Carlos Leandro,23,53,83,358,Brazil,-43.18810142586044,-22.95195417372592,Rio de Janeiro
18682987,*** Next To Place Des Arts ***,Condominium,Entire home/apt,1,1124,strict_14_with_grace_period,4,1.0,1.0,250,324.84578313253013,50.470715835141,35.0,2.0,16,93,318040,Mike,15,33,57,265,Canada,-73.56397,45.50504,Montreal
18574397,Oporto Center Spot,Apartment,Entire home/apt,2,1125,moderate,4,1.5324909747292421,2.408679927667269,60,83.85128205128206,19.04387990762125,10.0,2.0,87,94,128963393,Dulce,3,9,15,51,Portugal,-8.60732,41.14557,Porto
18734995,Big and luminous apartment in Little Italy,Apartment,Entire home/apt,2,1125,moderate,5,2.0,2.0,250,324.84578313253013,50.470715835141,0.0,1.0,18,93,686654,Marie,0,0,0,0,Canada,-73.6159,45.53344,Montreal
18954080,Kutu gibi Ev,Apartment,Private room,1,10,flexible,1,1.3490136570561457,1.9816232771822357,47,726.4401913875598,82.5373665480427,30.0,2.0,3,92,132158539,Evrim,30,60,90,365,Turkey,29.01925,41.02515,Uskudar
19005784,Hong Kong City CBD Hung Hom Apartment紅磡 民宿公寓:),Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,4,1.0,1.7395659432387311,683,1424.055718475073,179.45801526717557,160.0,2.0,44,91,131593788,Kristina,6,20,50,177,Hong Kong,114.18214,22.30627,Hong Kong
19014550,Amazing Gardens in Oceanfront Resort 8202,Townhouse,Entire home/apt,5,1125,strict_14_with_grace_period,5,1.3226863226863228,4.0,159,271.6562150055991,116.97643732327991,50.0,5.0,38,94,80789381,Brad,4,9,26,217,United States,-155.96569,19.57224,Kailua-Kona
19029043,CL Ildefonso I Apartment,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,4,1.5324909747292421,2.408679927667269,75,83.85128205128206,19.04387990762125,5.0,2.0,39,94,112290924,António,21,51,78,346,Portugal,-8.60232,41.1459,Porto
19038282,KONA COUNTRY CLUB VILLAS,Barn,Entire home/apt,7,1125,strict_14_with_grace_period,4,1.3226863226863228,3.0,135,271.6562150055991,116.97643732327991,50.0,5.0,19,94,132684961,David & Faythe,6,11,11,141,United States,-155.95926,19.56773,Kailua-Kona
19044796,Habitación en Villa Olímpica,Apartment,Private room,2,10,flexible,2,1.0,1.0,30,242.726862302483,43.026209677419345,20.0,1.0,92,91,77652983,Inaki,6,15,21,67,Spain,2.1966,41.39356,Barcelona
19117590,Ala Moana Hotel 1616 Studio City/Ocean View - 1K,Apartment,Entire home/apt,1,1125,super_strict_30,2,1.3226863226863228,1.0,316,271.6562150055991,116.97643732327991,0.0,2.0,2,94,130485798,Gaia Hawaii Vacation Rentals,14,44,74,246,United States,-157.83967,21.29116,Honolulu
19172215,Brand new Poble Sec design flat next to Montjuïc,Apartment,Entire home/apt,6,1125,moderate,4,2.0,2.0,15,242.726862302483,43.026209677419345,0.0,4.0,4,91,111885362,Laura & Alex,0,0,0,250,Spain,2.16837,41.37295,Barcelona
19199353,Spacious 1 Bed in the heart of Manhattan,Apartment,Entire home/apt,2,20,strict_14_with_grace_period,4,1.3226863226863228,2.0,196,271.6562150055991,116.97643732327991,0.0,1.0,11,94,80242044,Vk,2,8,8,8,United States,-74.00122,40.73,New York
18748105,One-Bedroom Apartment with Balcony,Condominium,Entire home/apt,1,1125,strict_14_with_grace_period,4,1.0,3.0,75,242.726862302483,43.026209677419345,15.0,2.0,8,91,113020313,Javier,10,16,32,39,Spain,2.17851,41.40943,Barcelona
18887229,kiralık oda,Casa particular (Cuba),Private room,7,10,flexible,3,1.3490136570561457,1.9816232771822357,47,726.4401913875598,82.5373665480427,50.0,3.0,0,92,131612537,Can,30,60,90,365,Turkey,29.05299,40.98823,Kadikoy
19028601,"Double room, livingroom and terrace",Apartment,Private room,15,1124,strict_14_with_grace_period,2,1.0,1.0,25,242.726862302483,43.026209677419345,15.0,1.0,6,91,124450485,Andrea,0,0,0,0,Spain,2.15207,41.40124,Barcelona
19101306,[NEW] West Village Dream Home!,Apartment,Entire home/apt,3,60,strict_14_with_grace_period,6,1.3226863226863228,4.0,325,271.6562150055991,116.97643732327991,0.0,1.0,37,94,70171973,Joshua,18,29,50,203,United States,-74.00258,40.73605,New York
1910291,"Fantastic Studio, Heart of Central",Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,2,0.0,1.7395659432387311,848,1424.055718475073,179.45801526717557,0.0,1.0,147,91,2083001,Krystal & Ryan,16,46,76,351,Hong Kong,114.15313,22.28091,Hong Kong
19105533,"Bright, airy comfortable 1-bedroom apartment",Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,4,1.0,1.7395659432387311,801,1424.055718475073,179.45801526717557,769.0,1.0,5,91,43399557,Alex,9,39,69,344,Hong Kong,114.01098,22.30356,New Territories
19220115,"Downtown Penthouse, 2 Bedrooms 2 bathrooms",Apartment,Entire home/apt,2,1125,moderate,4,2.0,2.0,83,324.84578313253013,50.470715835141,35.0,3.0,40,93,3574213,Jeremy,0,0,0,0,Canada,-73.58038,45.49287,Montreal
18520551,Cozy 2 bedroom Apt. in YMT,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,2.0,1.7395659432387311,589,1424.055718475073,179.45801526717557,60.0,4.0,10,91,2601704,Eddy,1,17,33,291,Hong Kong,114.17048,22.31162,Hong Kong
1858521,Charming Studio with Balcony + Garden (4 guests) 1,Apartment,Entire home/apt,2,700,moderate,4,1.5324909747292421,2.408679927667269,55,83.85128205128206,19.04387990762125,15.0,2.0,3,94,4207615,Oporto City Flats,17,35,56,315,Portugal,-8.61967,41.14792,Porto
18776184,Spacious cozy apartment in Little Burgundy,Apartment,Entire home/apt,2,14,moderate,3,1.0,1.0,90,324.84578313253013,50.470715835141,25.0,2.0,74,93,34920887,Alfredo,25,53,65,65,Canada,-73.57727,45.483,Montreal
19030572,★ Luxury Loft | Pool | Gym | Spotless ★,Apartment,Entire home/apt,2,1125,moderate,2,0.0,1.0,60,324.84578313253013,50.470715835141,0.0,1.0,37,93,16139116,Shereen,9,9,9,9,Canada,-73.58786,45.48112,Montreal
19061599,Stunning vintage room with AC (old town),Apartment,Private room,1,25,strict_14_with_grace_period,2,1.0,1.0,65,242.726862302483,43.026209677419345,0.0,1.0,202,91,131483077,Ana & Tony,5,17,32,306,Spain,2.18339,41.38499,Barcelona
19070513,❤ of NYC | Walk + Transit Score 100 | King Bed,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,3,1.3226863226863228,2.0,170,271.6562150055991,116.97643732327991,35.0,2.0,58,94,37695070,Sanjay,9,14,16,65,United States,-73.95811,40.77352,New York
19137059,The Porto Concierge -  Lodeiro Country House,House,Entire home/apt,7,1125,moderate,12,1.5324909747292421,2.408679927667269,300,83.85128205128206,19.04387990762125,0.0,1.0,10,94,133764433,Camilo,30,60,90,164,Portugal,-8.44398,41.1222,Porto
18599539,Luxury condo with free indoor parking,Condominium,Entire home/apt,31,1125,moderate,4,0.0,1.0,94,324.84578313253013,50.470715835141,0.0,1.0,19,93,76217411,Carlos,6,6,8,8,Canada,-73.57601,45.48985,Montreal
186655,Charming Family House with Garden (6981/AL),Townhouse,Entire home/apt,1,15,strict_14_with_grace_period,6,1.5324909747292421,2.408679927667269,55,83.85128205128206,19.04387990762125,0.0,1.0,171,94,897112,Helena,0,11,28,223,Portugal,-8.65228,41.15206,Porto
18707992,"Clean, bright & cozy bedroom /w convenient parking",Apartment,Private room,1,365,moderate,1,1.0,1.0,50,324.84578313253013,50.470715835141,0.0,1.0,9,93,104551495,Zhen,9,39,69,159,Canada,-73.63139,45.4797,Hampstead
18780832,Oporto Sunset Blue Balcony ❤,Apartment,Entire home/apt,2,1125,moderate,4,1.5324909747292421,2.408679927667269,75,83.85128205128206,19.04387990762125,10.0,2.0,109,94,130706820,Mario,10,40,70,345,Portugal,-8.60324,41.14907,Porto
18918530,Waikiki Studio with Kitchenette 5 min to beach,Apartment,Entire home/apt,1,1125,moderate,2,1.3226863226863228,1.0,80,271.6562150055991,116.97643732327991,0.0,1.0,110,94,131866134,Jian,4,6,11,40,United States,-157.82339,21.277,Honolulu
19050582,Clérigos Apartments - Apt. 4E for 2/3 Pax,Loft,Entire home/apt,2,1125,strict_14_with_grace_period,3,1.5324909747292421,2.408679927667269,65,83.85128205128206,19.04387990762125,0.0,2.0,83,94,130612073,3M'S - City & Country Rentals,0,13,43,318,Portugal,-8.61434,41.14511,Porto
19217460,MP Room for 2 persons bunk bed in shared apartment,Apartment,Private room,3,1125,strict_14_with_grace_period,3,1.0,1.0,32,242.726862302483,43.026209677419345,20.0,2.0,13,91,79474803,Francisco,27,57,87,87,Spain,2.14387,41.38765,Barcelona
18485581,Cozy Nest Stunning Bathroom Near OldPort & DT,Apartment,Entire home/apt,3,28,moderate,4,1.0,4.0,75,324.84578313253013,50.470715835141,0.0,1.0,111,93,91549951,Tanguy & Uriel,5,19,31,38,Canada,-73.55818,45.53688,Montreal
18607563,For 4 or 6 - Wonderful Apartment downtown,Loft,Entire home/apt,2,1125,strict_14_with_grace_period,6,1.5324909747292421,2.408679927667269,140,83.85128205128206,19.04387990762125,15.0,4.0,125,94,8161650,Manuel,13,41,71,338,Portugal,-8.61294,41.14655,Porto
18617060,Private Sunny Room in Bushwick,Apartment,Private room,1,21,flexible,1,1.3226863226863228,1.0,30,271.6562150055991,116.97643732327991,0.0,1.0,0,94,129159456,Michelle,0,0,0,0,United States,-73.91599,40.69055,Brooklyn
19018752,Suíte na Barra-Jeunesse,Boutique hotel,Private room,1,1125,strict_14_with_grace_period,2,1.0,1.0,86,1204.209631728045,154.4988066825776,0.0,1.0,3,95,132447942,Cassiana,30,33,33,33,Brazil,-43.38685995636604,-22.968553576373854,Jacarepagua
19056339,Nautical Nest,House,Entire home/apt,2,1125,strict_14_with_grace_period,4,1.3226863226863228,2.0,120,271.6562150055991,116.97643732327991,25.0,3.0,54,94,112105371,Shawna,3,12,22,263,United States,-157.74895,21.41743,Kailua
19086528,Condo familiale 4 chambres près du centre-ville !,Apartment,Entire home/apt,7,21,strict_14_with_grace_period,6,4.0,4.0,170,324.84578313253013,50.470715835141,10.0,1.0,14,93,133295031,Pascal,23,53,83,83,Canada,-73.54923,45.52764,Montreal
19113128,TPC - Ribeira Marchands d’Or Apartment,Apartment,Entire home/apt,2,1125,moderate,3,1.5324909747292421,2.408679927667269,60,83.85128205128206,19.04387990762125,15.0,2.0,77,94,133551018,Josiane,30,60,90,362,Portugal,-8.6137,41.14211,Porto
19156662,Vintage House For Rent,House,Entire home/apt,10,30,flexible,2,1.3490136570561457,1.9816232771822357,79,726.4401913875598,82.5373665480427,0.0,1.0,0,92,111174737,Doğu,0,18,48,323,Turkey,29.01154,41.04391,Beşiktaş
19158211,Baixa 24 - Room 3,Apartment,Private room,1,1125,moderate,4,1.5324909747292421,2.408679927667269,34,83.85128205128206,19.04387990762125,15.0,2.0,91,94,16719641,Mario,12,12,12,119,Portugal,-8.5984,41.14957,Porto
19177584,Small & Cozy Bedroom,Apartment,Private room,2,1125,strict_14_with_grace_period,2,1.5324909747292421,2.408679927667269,20,83.85128205128206,19.04387990762125,0.0,1.0,14,94,128893049,Paulo,0,0,0,138,Portugal,-8.609070000000001,41.13416,Vila Nova de Gaia
1920293,Pacific Shores-Ocean View Top Floor-A/C All Rooms,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,6,1.3226863226863228,2.0,194,271.6562150055991,116.97643732327991,0.0,1.0,102,94,5912645,Maureen-Mike Richardson,0,0,0,0,United States,-156.44795,20.72371,Kihei
19273862,Beau et grand appartement près de TOUT !,Apartment,Entire home/apt,1,23,moderate,6,3.0,4.0,81,324.84578313253013,50.470715835141,0.0,1.0,7,93,118986906,Rina,0,0,0,0,Canada,-73.57117,45.46199,Montreal
19405074,The Porto Concierge - Happy Place,Apartment,Entire home/apt,2,1125,moderate,4,1.5324909747292421,2.408679927667269,50,83.85128205128206,19.04387990762125,10.0,2.0,56,94,136036429,Ana,5,30,60,335,Portugal,-8.62311,41.15408,Porto
19270950,Family Apartment B - Winter Special Discount,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,1.5599343185550083,2.0148026315789473,168,433.06265060240975,90.51914893617023,15.0,2.0,35,93,10184386,Will & Rãchël,17,42,42,83,Australia,151.21095,-33.90617,Zetland
19592057,"Expensive, Small place, but it is 100% clean",Hostel,Private room,1,1125,flexible,1,1.3226863226863228,1.0,157,271.6562150055991,116.97643732327991,0.0,1.0,0,94,127181576,Alon,0,0,0,0,United States,-73.98174,40.71043,New York
19557455,One bedroom Bronte Beach,Apartment,Entire home/apt,5,37,moderate,2,1.5599343185550083,2.0148026315789473,550,433.06265060240975,90.51914893617023,0.0,1.0,0,93,137424350,Felipe,27,57,87,88,Australia,151.25921,-33.90432,Bronte
1932651,Opposite Langham 10s MK MTR  4ppl,Apartment,Entire home/apt,1,90,strict_14_with_grace_period,4,1.0,1.7395659432387311,581,1424.055718475073,179.45801526717557,584.0,4.0,30,91,10002884,Han,17,47,77,77,Hong Kong,114.16752,22.32103,Hong Kong
19271040,Modern Beautiful Bedford Stuyvesant Brownstone,Apartment,Entire home/apt,2,21,strict_14_with_grace_period,6,1.3226863226863228,3.0,60,271.6562150055991,116.97643732327991,25.0,2.0,125,94,134946389,Giovanni,11,18,23,99,United States,-73.93997,40.6861,Brooklyn
19326382,Robissey,Apartment,Private room,1,7,flexible,1,1.3490136570561457,1.9816232771822357,58,726.4401913875598,82.5373665480427,0.0,1.0,0,92,135370402,Fatih,0,0,0,0,Turkey,28.97954,41.0297,Beyoglu
19508342,Room available in Mong Kok  (Mk1e),Apartment,Private room,30,90,flexible,1,1.0,1.7395659432387311,173,1424.055718475073,179.45801526717557,0.0,1.0,0,91,4584648,Ivy,29,59,89,364,Hong Kong,114.16986,22.31892,Hong Kong
19550665,Amazing single room in Sagrada Familia area!!,Apartment,Private room,1,1125,moderate,1,1.0,1.0,30,242.726862302483,43.026209677419345,0.0,1.0,8,91,69780696,Sergio,29,59,89,179,Spain,2.18479,41.40548,Barcelona
19587001,Kaena O Kekai,House,Entire home/apt,3,1125,flexible,16,1.3226863226863228,8.0,395,271.6562150055991,116.97643732327991,0.0,1.0,37,94,8880840,Laura,12,25,35,223,United States,-157.90511,21.60645,Hauula
19677006,Comfortable room 5 minutes from the beach,Apartment,Private room,3,1125,strict_14_with_grace_period,1,1.0,1.0,50,242.726862302483,43.026209677419345,0.0,1.0,6,91,138561304,Luis,30,60,90,238,Spain,2.18328,41.38321,Barcelona
19695963,Piso muy céntrico en Gràcia,Apartment,Private room,1,1125,flexible,1,1.0,1.0,25,242.726862302483,43.026209677419345,0.0,1.0,0,91,138751922,Guzman,0,0,0,0,Spain,2.1617,41.39866,Barcelona
19767452,Beautiful Apartment+Garden In Brooklyn,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,4,1.3226863226863228,2.0,170,271.6562150055991,116.97643732327991,25.0,2.0,7,94,28307663,Matan,4,4,4,4,United States,-73.95604,40.73599,Brooklyn
19773917,InSitu Formosa 178 - Quiet and Cosy,Apartment,Entire home/apt,2,1125,moderate,6,1.5324909747292421,2.408679927667269,85,83.85128205128206,19.04387990762125,10.0,2.0,15,94,132601835,InSitu,8,34,48,281,Portugal,-8.6041,41.14762,Porto
19830476,cozy place near central,Apartment,Private room,1,1125,flexible,1,0.0,1.7395659432387311,754,1424.055718475073,179.45801526717557,0.0,1.0,0,91,140143021,Soho,0,0,0,0,Hong Kong,114.15339,22.28095,Hong Kong
19838729,Newly and cozy apartment!,Apartment,Entire home/apt,28,1125,strict_14_with_grace_period,2,1.0,1.7395659432387311,447,1424.055718475073,179.45801526717557,0.0,1.0,10,91,117779016,Vinson,0,0,0,0,Hong Kong,114.16816,22.31922,Hong Kong
19265750,Cute North Shore Studio,Condominium,Entire home/apt,3,31,strict_14_with_grace_period,2,1.3226863226863228,1.0,100,271.6562150055991,116.97643732327991,0.0,1.0,50,94,100550058,Jack,2,6,11,29,United States,-159.47602,22.22189,Princeville
19486889,Double room(close to airport and center),Apartment,Private room,2,31,moderate,2,1.0,1.0,38,242.726862302483,43.026209677419345,4.0,1.0,7,91,136775935,Fanny,0,0,0,0,Spain,2.14085,41.37464,Barcelona
19508741,No.33,House,Entire home/apt,1,21,moderate,2,1.5599343185550083,2.0148026315789473,105,433.06265060240975,90.51914893617023,45.0,2.0,77,93,136824798,Tessa And Rod,25,50,80,355,Australia,151.31135,-33.66131,Newport
19526091,Goabio apartment 2B riverview,Apartment,Entire home/apt,2,31,strict_14_with_grace_period,4,1.5324909747292421,2.408679927667269,60,83.85128205128206,19.04387990762125,9.0,2.0,71,94,1377085,Miguel,14,38,60,308,Portugal,-8.61793,41.14093,Porto
